product_code,order_id,production_order_id,production_code,quantity_production_order,quantity_exported_production_order,time_create,completed_at,time_stock_out
9-DANHUA-WHI-35-AK,1111,898,PYC-311-PHOI,381.000000,381.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8119-303-30-PP,1111,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-303-30-PP,1111,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8639-303-30-PP,1111,930,PYC-325-PHOI,3.000000,3.000000,2022-08-06,2022-08-08,2022-08-08
1-CVAC13-NA1-00-HV,1112,874,PYC-316-CAT,8.640000,9.500000,2022-08-02,2022-08-03,2022-08-04
1-CVAC36-SGR-00-HV,1112,874,PYC-316-CAT,8.970000,9.500000,2022-08-02,2022-08-03,2022-08-04
1-CVAC54-IVO-00-HV,1112,874,PYC-316-CAT,11.010000,11.010000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-BLK-00-HV,1112,874,PYC-316-CAT,11.010000,11.010000,2022-08-02,2022-08-03,2022-08-04
1-L03090-NAV-07-DD,1112,874,PYC-316-CAT,31.390000,31.390000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-NAV-00-WW,1112,898,PYC-311-PHOI,384.810000,384.810000,2022-08-04,2022-08-05,2022-08-06
7-CM7915-NAV-50-PP,1112,898,PYC-311-PHOI,5.000000,4.000000,2022-08-04,2022-08-05,2022-08-06
7-CM7915-NAV-50-PP,1112,898,PYC-311-PHOI,5.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM7960-NAV-50-PP,1112,898,PYC-311-PHOI,0.980000,0.980000,2022-08-04,2022-08-05,2022-08-06
7-CM7982-NAV-50-PP,1112,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM9121-BGE-50-PP,1112,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1112,898,PYC-311-PHOI,384.810000,384.810000,2022-08-04,2022-08-05,2022-08-06
8-RV0072-000-DE-TL,1112,898,PYC-311-PHOI,384.810000,384.810000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1112,898,PYC-311-PHOI,392.430000,392.430000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1112,898,PYC-311-PHOI,15.240000,15.240000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1112,898,PYC-311-PHOI,384.810000,384.810000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1112,898,PYC-311-PHOI,381.000000,381.000000,2022-08-04,2022-08-05,2022-08-06
7-CM9962-303-30-PP,1112,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM7982-303-30-PP,1112,930,PYC-325-PHOI,2.000000,2.000000,2022-08-06,2022-08-08,2022-08-08
7-CM9121-303-30-PP,1112,930,PYC-325-PHOI,2.000000,2.000000,2022-08-06,2022-08-08,2022-08-08
2-M83200-WHI-00-DI,1112,944,PYC-337-CAT,12.950000,12.950000,2022-08-08,2022-08-09,2022-08-08
4-KATE00-BLK-N0-28,1112,979,PYC-347-PHOI,550.350000,550.350000,2022-08-09,2022-08-10,2022-08-12
7-CM9962-303-30-PP,1112,1099,PYC-388-PHOI,2.000000,2.000000,2022-08-18,2022-08-19,2022-08-18
8-RV0167-000-DE-WW,1112,1366,PYC-476-PHOI,382.000000,382.000000,2022-09-09,2022-09-10,2022-09-12
9-HRV052-GLD-00-TL,1112,1366,PYC-476-PHOI,385.000000,385.000000,2022-09-09,2022-09-10,2022-09-12
8-RV0166-000-DE-WW,1112,1432,PYC-500-PHOI,381.000000,381.000000,2022-09-19,2022-09-20,2022-09-20
4-CVAC13-NA1-DM-35,1112,1220,PYC-432-PHOI,244.600000,244.600000,2022-08-26,2022-08-27,2022-08-27
9-HRV045-GLD-00-TL,1113,1301,PYC-456-PHOI,500.000000,500.000000,2022-09-06,2022-09-07,2022-09-06
4-CVAC09-GRP-DU-35,1113,1088,PYC-384-PHOI,164.350000,164.350000,2022-08-17,2022-08-18,2022-08-18
8-RV0159-000-DE-WW,1113,1366,PYC-476-PHOI,256.000000,256.000000,2022-09-09,2022-09-10,2022-09-12
9-HRV045-GLD-00-TL,1113,1366,PYC-476-PHOI,14.560000,14.560000,2022-09-09,2022-09-10,2022-09-12
8-RV0158-000-DE-WW,1113,1432,PYC-500-PHOI,261.000000,261.000000,2022-09-19,2022-09-20,2022-09-20
1-CVAC08-WHI-00-HV,1113,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-CVAC09-GRP-00-HV,1113,874,PYC-316-CAT,5.810000,5.810000,2022-08-02,2022-08-03,2022-08-04
1-CVAC29-GLD-00-HV,1113,874,PYC-316-CAT,6.030000,6.030000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-CBY-00-HV,1113,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-GLD-00-WW,1113,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM9114-BGE-50-PP,1113,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-GRY-50-PP,1113,898,PYC-311-PHOI,3.000000,3.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1113,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1113,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1113,898,PYC-311-PHOI,10.240000,10.240000,2022-08-04,2022-08-05,2022-08-06
4-KATE00-CBY-N0-28,1113,898,PYC-311-PHOI,369.790000,369.790000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1113,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1113,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-303-30-PP,1113,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM1712-303-30-PP,1113,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
1-L03090-GRP-00-DD,1113,899,PYC-321-CAT,21.640000,21.640000,2022-08-04,2022-08-05,2022-08-04
7-CM8639-303-30-PP,1113,930,PYC-325-PHOI,2.000000,2.000000,2022-08-06,2022-08-08,2022-08-08
2-M83200-WHI-00-DI,1113,944,PYC-337-CAT,8.700000,8.700000,2022-08-08,2022-08-09,2022-08-08
1-COVAC0-BGD-00-HV,1114,874,PYC-316-CAT,7.400000,8.000000,2022-08-02,2022-08-03,2022-08-04
1-CVAC59-OSB-00-HV,1114,874,PYC-316-CAT,11.840000,12.000000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-CBN-00-AK,1114,874,PYC-316-CAT,7.400000,8.000000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-MAR-00-WW,1114,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
7-CM3975-CAL-50-PP,1114,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8325-BGE-50-PP,1114,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1114,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1114,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1114,898,PYC-311-PHOI,10.240000,10.240000,2022-08-04,2022-08-05,2022-08-06
4-KATE00-CBN-N0-28,1114,898,PYC-311-PHOI,438.270000,438.270000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1114,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM7930-CSN-50-PP,1114,898,PYC-311-PHOI,3.000000,3.000000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1114,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM3975-303-30-PP,1114,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
1-L03090-BGE-07-DD,1114,899,PYC-321-CAT,17.810000,17.810000,2022-08-04,2022-08-05,2022-08-04
7-CM7930-303-30-PP,1114,947,PYC-330-PHOI,1.000000,1.000000,2022-08-08,2022-08-09,2022-08-09
8-RV0156-000-DE-WW,1114,1366,PYC-476-PHOI,261.000000,261.000000,2022-09-09,2022-09-10,2022-09-12
8-RV0157-000-DE-WW,1114,1366,PYC-476-PHOI,258.000000,258.000000,2022-09-09,2022-09-10,2022-09-12
9-HRV044-GLD-00-TL,1114,1366,PYC-476-PHOI,14.560000,14.560000,2022-09-09,2022-09-10,2022-09-12
2-M83200-BLK-00-DI,1114,1259,PYC-451-CAT,8.700000,8.700000,2022-08-31,2022-09-01,2022-08-31
9-HRV044-GLD-00-TL,1114,1301,PYC-456-PHOI,500.000000,500.000000,2022-09-06,2022-09-07,2022-09-06
7-CM8325-303-30-PP,1114,979,PYC-347-PHOI,2.000000,2.000000,2022-08-09,2022-08-10,2022-08-11
4-CVAC59-OSB-DU-35,1114,1113,PYC-393-PHOI,168.960000,168.960000,2022-08-19,2022-08-20,2022-08-19
1-L03090-BL2-07-DD,1115,978,PYC-352-CAT,241.560000,72.360000,2022-08-09,2022-08-10,2022-08-11
1-L03090-BL2-07-DD,1115,978,PYC-352-CAT,241.560000,43.900000,2022-08-09,2022-08-10,2022-08-11
1-L03090-BL2-07-DD,1115,978,PYC-352-CAT,241.560000,59.400000,2022-08-09,2022-08-10,2022-08-11
1-L03090-BL2-07-DD,1115,978,PYC-352-CAT,241.560000,24.700000,2022-08-09,2022-08-10,2022-08-11
1-L03090-BL2-07-DD,1115,978,PYC-352-CAT,241.560000,41.200000,2022-08-09,2022-08-10,2022-08-11
8-RV0168-000-DE-WW,1115,1344,PYC-183-THIENDUC,3112.000000,3112.000000,2022-09-08,2022-09-09,2022-09-08
8-RV0169-000-DE-WW,1115,1344,PYC-183-THIENDUC,3112.000000,3112.000000,2022-09-08,2022-09-09,2022-09-08
8-RV0170-000-DE-WW,1115,1345,PYC-468-PHOI,3112.000000,3112.000000,2022-09-08,2022-09-09,2022-09-08
9-642218-Y00-3L-BN,1115,1144,PYC-154-THIENDUC,124.240000,124.240000,2022-08-22,2022-08-23,2022-08-22
9-664757-Y00-5L-BN,1115,1144,PYC-154-THIENDUC,20.000000,20.000000,2022-08-22,2022-08-23,2022-08-22
4-CO6535-BLK-DU-35,1115,1211,PYC-159-THIENDUC,1956.780000,135.840000,2022-08-26,2022-08-27,2022-08-29
4-CO6535-BLK-DU-35,1115,1211,PYC-159-THIENDUC,1956.780000,252.000000,2022-08-26,2022-08-27,2022-08-29
4-CO6535-BLK-DU-35,1115,1211,PYC-159-THIENDUC,1956.780000,1568.940000,2022-08-26,2022-08-27,2022-08-29
2-M83200-BLK-00-DI,1115,1259,PYC-451-CAT,103.520000,25.980000,2022-08-31,2022-09-01,2022-08-31
2-M83200-BLK-00-DI,1115,1259,PYC-451-CAT,103.520000,77.540000,2022-08-31,2022-09-01,2022-08-31
1-KATE00-BLK-00-HV,1115,878,PYC-317-CAT,86.380000,86.380000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-BLK-00-WW,1115,879,PYC-116-THIENDUC,3109.000000,3109.000000,2022-08-02,2022-08-05,2022-08-03
8-RV0045-000-DE-TL,1115,879,PYC-116-THIENDUC,3121.000000,3121.000000,2022-08-02,2022-08-05,2022-08-03
7-CM0BLK-BLK-50-PP,1115,879,PYC-116-THIENDUC,25.000000,25.000000,2022-08-02,2022-08-05,2022-08-03
9-NS3C02-000-00-NT,1115,879,PYC-116-THIENDUC,3115.000000,3115.000000,2022-08-02,2022-08-05,2022-08-03
9-B03680-WHI-00-HN,1115,879,PYC-116-THIENDUC,124.240000,124.240000,2022-08-02,2022-08-05,2022-08-03
3-NH2302-BLK-23-CY,1115,879,PYC-116-THIENDUC,3115.000000,3115.000000,2022-08-02,2022-08-05,2022-08-03
9-DANHUA-WHI-35-AK,1115,879,PYC-116-THIENDUC,3112.000000,3112.000000,2022-08-02,2022-08-05,2022-08-03
4-KATE00-BLK-N0-28,1115,879,PYC-116-THIENDUC,4728.890000,2305.750000,2022-08-02,2022-08-05,2022-08-03
4-KATE00-BLK-N0-28,1115,879,PYC-116-THIENDUC,4728.890000,2423.140000,2022-08-02,2022-08-05,2022-08-03
7-CM0BLK-303-30-PP,1115,879,PYC-116-THIENDUC,37.000000,14.000000,2022-08-02,2022-08-05,2022-08-03
7-CM0BLK-303-30-PP,1115,879,PYC-116-THIENDUC,37.000000,23.000000,2022-08-02,2022-08-05,2022-08-03
1-CO6535-BLK-00-AK,1115,897,PYC-320-CAT,224.580000,201.380000,2022-08-04,2022-08-05,2022-08-04
1-CO6535-BLK-00-AK,1115,897,PYC-320-CAT,224.580000,23.200000,2022-08-04,2022-08-05,2022-08-04
1-CVAC06-BLK-00-HV,1116,874,PYC-316-CAT,5.810000,5.810000,2022-08-02,2022-08-03,2022-08-04
1-CVAC29-GLD-00-HV,1116,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-CVAC57-OLI-00-HV,1116,874,PYC-316-CAT,6.030000,6.030000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-BLK-00-HV,1116,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-GLD-00-WW,1116,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1116,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-BLK-50-PP,1116,898,PYC-311-PHOI,4.000000,4.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1116,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1116,898,PYC-311-PHOI,10.240000,10.240000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1116,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1116,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-303-30-PP,1116,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
2-M83200-WHI-00-DI,1116,944,PYC-337-CAT,8.700000,8.700000,2022-08-08,2022-08-09,2022-08-08
7-CM8639-303-30-PP,1116,1220,PYC-432-PHOI,1.100000,1.100000,2022-08-26,2022-08-27,2022-08-27
9-HRV046-GLD-00-TL,1116,1301,PYC-456-PHOI,258.000000,258.000000,2022-09-06,2022-09-07,2022-09-06
1-L03090-BL2-07-DD,1116,978,PYC-352-CAT,21.640000,21.640000,2022-08-09,2022-08-10,2022-08-11
4-KATE00-BLK-N0-28,1116,979,PYC-347-PHOI,369.790000,369.790000,2022-08-09,2022-08-10,2022-08-12
7-CM8654-303-30-PP,1116,979,PYC-347-PHOI,1.000000,1.000000,2022-08-09,2022-08-10,2022-08-11
7-CM8685-BRO-50-PP,1116,979,PYC-347-PHOI,1.000000,1.000000,2022-08-09,2022-08-10,2022-08-11
4-CVAC06-BLK-DU-35,1116,1366,PYC-476-PHOI,164.350000,164.350000,2022-09-09,2022-09-10,2022-09-12
8-RV0161-000-DE-WW,1116,1366,PYC-476-PHOI,258.000000,258.000000,2022-09-09,2022-09-10,2022-09-12
8-RV0160-000-DE-WW,1116,1432,PYC-500-PHOI,261.000000,261.000000,2022-09-19,2022-09-20,2022-09-20
8-RV0162-000-DE-WW,1117,1366,PYC-476-PHOI,261.000000,261.000000,2022-09-09,2022-09-10,2022-09-12
8-RV0163-000-DE-WW,1117,1366,PYC-476-PHOI,258.560000,258.560000,2022-09-09,2022-09-10,2022-09-12
7-CM8119-303-30-PP,1117,1220,PYC-432-PHOI,2.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
7-CM8119-303-30-PP,1117,1220,PYC-432-PHOI,2.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
2-M83200-BLK-00-DI,1117,1259,PYC-451-CAT,8.700000,8.700000,2022-08-31,2022-09-01,2022-08-31
4-CO6535-BLK-DU-35,1117,1276,PYC-447-PHOI,164.350000,164.350000,2022-09-01,2022-09-05,2022-09-05
9-HRV047-GLD-00-TL,1117,1301,PYC-456-PHOI,258.000000,258.000000,2022-09-06,2022-09-07,2022-09-06
4-KATE00-BLK-N0-28,1117,979,PYC-347-PHOI,369.790000,369.790000,2022-08-09,2022-08-10,2022-08-12
1-KATE00-BLK-00-HV,1117,878,PYC-317-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-L03090-STO-00-DD,1117,878,PYC-317-CAT,21.640000,21.640000,2022-08-02,2022-08-03,2022-08-04
1-CO6535-GOD-00-AK,1117,878,PYC-317-CAT,6.030000,7.000000,2022-08-02,2022-08-03,2022-08-04
1-CO6535-SLL-00-AK,1117,878,PYC-317-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-CO6535-BLK-00-AK,1117,897,PYC-320-CAT,5.810000,5.810000,2022-08-04,2022-08-05,2022-08-04
6-NH7000-GLD-00-WW,1117,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM8119-BGE-50-PP,1117,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1117,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-BLK-50-PP,1117,898,PYC-311-PHOI,5.000000,5.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1117,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1117,898,PYC-311-PHOI,10.240000,10.240000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1117,898,PYC-311-PHOI,258.560000,258.560000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1117,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
7-CM7952-303-30-PP,1117,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8599-303-30-PP,1117,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
1-CVAC09-GRP-00-HV,1118,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-SUEDE0-BRO-L2-TQ,1118,874,PYC-316-CAT,11.800000,12.000000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-CBY-00-HV,1118,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-GRP-00-WW,1118,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8660-BRO-50-PP,1118,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-GRY-50-PP,1118,898,PYC-311-PHOI,4.000000,4.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0066-000-DA-TQ,1118,898,PYC-311-PHOI,256.000000,256.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0067-000-DA-TQ,1118,898,PYC-311-PHOI,256.000000,256.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0127-000-DE-TL,1118,898,PYC-311-PHOI,261.000000,261.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1118,898,PYC-311-PHOI,261.000000,261.000000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1118,898,PYC-311-PHOI,10.000000,10.000000,2022-08-04,2022-08-05,2022-08-06
4-KATE00-CBY-N0-28,1118,898,PYC-311-PHOI,380.160000,380.160000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1118,898,PYC-311-PHOI,258.000000,258.000000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1118,898,PYC-311-PHOI,256.000000,256.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8660-303-30-PP,1118,898,PYC-311-PHOI,0.900000,0.900000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-303-30-PP,1118,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
1-L03090-GRP-00-DD,1118,899,PYC-321-CAT,21.100000,21.100000,2022-08-04,2022-08-05,2022-08-04
7-CM8660-303-30-PP,1118,930,PYC-325-PHOI,1.100000,1.100000,2022-08-06,2022-08-08,2022-08-08
4-SUEDE0-BRO-N2-36,1118,979,PYC-347-PHOI,126.720000,126.720000,2022-08-09,2022-08-10,2022-08-11
4-CVAC09-GRP-DU-35,1118,1088,PYC-384-PHOI,168.650000,20.650000,2022-08-17,2022-08-18,2022-08-18
4-CVAC09-GRP-DU-35,1118,1088,PYC-384-PHOI,168.650000,148.000000,2022-08-17,2022-08-18,2022-08-18
2-M83200-BLK-00-DI,1118,1259,PYC-451-CAT,8.700000,8.700000,2022-08-31,2022-09-01,2022-08-31
9-HRV053-GLD-00-TL,1118,1301,PYC-456-PHOI,258.000000,258.000000,2022-09-06,2022-09-07,2022-09-06
7-CM8989-DBR-50-PP,1119,1220,PYC-432-PHOI,1.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
4-KATEHV-DBR-N0-28,1119,1220,PYC-432-PHOI,369.790000,360.000000,2022-08-26,2022-08-27,2022-08-27
4-KATEHV-DBR-N0-28,1119,1220,PYC-432-PHOI,369.790000,9.790000,2022-08-26,2022-08-27,2022-08-27
7-CM3975-303-30-PP,1119,1220,PYC-432-PHOI,1.100000,1.100000,2022-08-26,2022-08-27,2022-08-27
7-CM8325-303-30-PP,1119,1220,PYC-432-PHOI,1.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
7-CM8989-303-30-PP,1119,1220,PYC-432-PHOI,1.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
4-CVAC05-DBN-DU-35,1119,1220,PYC-432-PHOI,162.000000,162.000000,2022-08-26,2022-08-27,2022-08-27
2-M83200-BLK-00-DI,1119,1259,PYC-451-CAT,8.700000,8.700000,2022-08-31,2022-09-01,2022-08-31
8-RV0149-000-DE-WW,1119,1366,PYC-476-PHOI,258.000000,258.000000,2022-09-09,2022-09-10,2022-09-12
9-HRV054-GLD-00-TL,1119,1379,PYC-481-PHOI,260.000000,260.000000,2022-09-12,2022-09-13,2022-09-12
8-RV0148-000-DE-WW,1119,1432,PYC-500-PHOI,258.000000,258.000000,2022-09-19,2022-09-20,2022-09-20
7-CM8325-303-30-PP,1119,979,PYC-347-PHOI,1.000000,1.000000,2022-08-09,2022-08-10,2022-08-11
1-COVAC0-BGD-00-HV,1119,897,PYC-320-CAT,6.030000,6.030000,2022-08-04,2022-08-05,2022-08-04
1-CVAC05-DBN-00-IW,1119,897,PYC-320-CAT,13.210000,13.210000,2022-08-04,2022-08-05,2022-08-04
1-KATE00-DBN-00-HV,1119,897,PYC-320-CAT,7.400000,7.400000,2022-08-04,2022-08-05,2022-08-04
1-L03090-BGE-07-DD,1119,897,PYC-320-CAT,21.090000,21.090000,2022-08-04,2022-08-05,2022-08-04
6-NH7000-BRO-00-WW,1119,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
7-CM3975-CAL-50-PP,1119,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM8325-BGE-50-PP,1119,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1119,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
7-CM8989-DBR-50-PP,1119,898,PYC-311-PHOI,2.000000,2.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1119,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1119,898,PYC-311-PHOI,10.000000,10.000000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1119,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1119,898,PYC-311-PHOI,256.000000,256.000000,2022-08-04,2022-08-05,2022-08-06
7-CM3975-303-30-PP,1119,898,PYC-311-PHOI,0.900000,0.900000,2022-08-04,2022-08-05,2022-08-06
1-CVAC06-BLK-00-HV,1120,874,PYC-316-CAT,5.810000,5.810000,2022-08-02,2022-08-03,2022-08-04
1-CVAC09-GRP-00-HV,1120,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-CVAC29-GLD-00-HV,1120,874,PYC-316-CAT,6.030000,6.030000,2022-08-02,2022-08-03,2022-08-04
1-KATE00-BLK-00-HV,1120,874,PYC-316-CAT,7.400000,7.400000,2022-08-02,2022-08-03,2022-08-04
1-L03090-BL2-07-DD,1120,874,PYC-316-CAT,21.090000,21.090000,2022-08-02,2022-08-03,2022-08-04
6-NH7000-GLD-00-WW,1120,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-GRY-50-PP,1120,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
8-RV0045-000-DE-TL,1120,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-BLK-50-PP,1120,898,PYC-311-PHOI,3.000000,3.000000,2022-08-04,2022-08-05,2022-08-06
9-NS3C02-000-00-NT,1120,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-B03680-WHI-00-HN,1120,898,PYC-311-PHOI,10.000000,10.000000,2022-08-04,2022-08-05,2022-08-06
3-NH2302-BLK-23-CY,1120,898,PYC-311-PHOI,263.680000,263.680000,2022-08-04,2022-08-05,2022-08-06
9-DANHUA-WHI-35-AK,1120,898,PYC-311-PHOI,256.000000,256.000000,2022-08-04,2022-08-05,2022-08-06
7-CM9870-303-30-PP,1120,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
7-CM0BLK-303-30-PP,1120,898,PYC-311-PHOI,1.000000,1.000000,2022-08-04,2022-08-05,2022-08-06
4-KATE00-BLK-N0-28,1120,979,PYC-347-PHOI,369.790000,369.790000,2022-08-09,2022-08-10,2022-08-12
7-CM0BLK-303-30-PP,1120,1220,PYC-432-PHOI,1.000000,1.000000,2022-08-26,2022-08-27,2022-08-27
7-CM8639-303-30-PP,1120,1220,PYC-432-PHOI,2.000000,2.000000,2022-08-26,2022-08-27,2022-08-27
2-M83200-BLK-00-DI,1120,1259,PYC-451-CAT,8.700000,8.700000,2022-08-31,2022-09-01,2022-08-31
4-CVAC06-BLK-DU-35,1120,1366,PYC-476-PHOI,164.350000,164.350000,2022-09-09,2022-09-10,2022-09-12
8-RV0147-000-DE-WW,1120,1366,PYC-476-PHOI,258.000000,258.000000,2022-09-09,2022-09-10,2022-09-12
