position,total_quota,parent_product,order_code,product_code,order_quota
Nhãn dệt đai DYC Design vàng,103.000000,4702,DYC-AU-220610-SANTRIX MINING,8-DY0150-000-DE-TL,1.000000
Chỉ may chính +đai,2.000000,5948,DYC-AU-220610-SANTRIX MINING,7-CM0BLK-BLK-50-PP,0.020000
Giấy lót nón logo DYC,100.000000,8052,DYC-AU-220610-SANTRIX MINING,9-GLNDYC-000-IN-TL,1.000000
Bao nylon,4.000000,6731,DYC-AU-220610-SANTRIX MINING,9-B03680-WHI-00-HN,0.038000
Tem két,100.000000,7943,DYC-AU-220610-SANTRIX MINING,9-SDY003-000-00-MX,1.000000
Thùng carton to (100 pcs),1.000000,8110,DYC-AU-220610-SANTRIX MINING,9-664740-Y03-5L-BN,0.010000
Thùng carton nhỏ (25 pcs),4.000000,8111,DYC-AU-220610-SANTRIX MINING,9-642218-Y03-3L-BN,0.040000
Nhãn giấy in,103.000000,5660,DYC-AU-220610-SANTRIX MINING,8-TA0064-000-IN-TA,1.000000
Chỉ may đường diễu 2 mặt+H+Đ,2.000000,3668,DYC-AU-220610-SANTRIX MINING,7-CM9870-GRY-50-PP,
Mặt,2.800000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.025000
Hông,2.800000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.025000
Đuôi,3.000000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.027000
Két trên,2.500000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.022300
Két dưới,2.400000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.021200
Đai,67.300000,8458,HM-220622-MM NUR LIEBE,4-CVAC06-BLK-A6-35,0.600000
Viền,163.800000,7684,HM-220622-MM NUR LIEBE,4-NYLOWW-BLK-N0-28,1.460000
Két nhựa,103.000000,7578,HM-220622-MM NUR LIEBE,3-NH0675-BLK-23-CY,1.000000
Nút,105.100000,9432,HM-220622-MM NUR LIEBE,9-NHM001-RSG-00-WW,1.000000
Keo dựng mặt,3.500000,2346,HM-220622-MM NUR LIEBE,2-GANXAM-GRY-00-WW,0.033000
Dây size,67.300000,3983,HM-220622-MM NUR LIEBE,5-DAFELT-BLK-07-TA,0.600000
Khóa,103.000000,9425,HM-220622-MM NUR LIEBE,6-HM0001-RSG-LG-WW,1.000000
Nhãn,103.000000,5003,HM-220622-MM NUR LIEBE,8-HM0294-000-DE-TL,1.000000
Chỉ may chính,1.000000,8846,HM-220622-MM NUR LIEBE,7-CKM304-AQA-50-PP,0.009000
Chỉ may đai+viền,1.000000,5948,HM-220622-MM NUR LIEBE,7-CM0BLK-BLK-50-PP,0.009000
Giấy lót nón,102.000000,8916,HM-220622-MM NUR LIEBE,9-GL2608-450-00-TA,1.000000
Bao nylon,4.000000,6731,HM-220622-MM NUR LIEBE,9-B03680-WHI-00-HN,0.039500
Thùng lớn,1.000000,6823,HM-220622-MM NUR LIEBE,9-604336-Y00-5L-BN,0.010000
Dây khóa,1.200000,259,HM-220622-MM NUR LIEBE,1-CVAC63-AQA-00-IW,0.011000
Lót chóp,10.100000,1061,HM-220622-MM NUR LIEBE,1-MICRIN-WHI-00-HV,0.090000
mắt cáo,618.100000,9424,HM-220622-MM NUR LIEBE,9-MATCAO-RSG-04-WW,6.000000
Khoen,103.000000,9447,HM-220622-MM NUR LIEBE,6-KHRG01-RSG-00-WW,1.000000
Mặt,5.100000,9042,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-V1-PE,0.023800
Hông,6.000000,9043,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-L2-PE,0.027700
Đuôi,7.100000,9043,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-L2-PE,0.033000
"Két trên, Nút",4.500000,9043,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-L2-PE,0.020800
Két dưới,4.700000,9043,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-L2-PE,0.021700
Dây khóa,2.400000,9043,AD-220620-REDFILLS CHARACTER,1-NY0000-BLK-L2-PE,0.011000
Đai,129.000000,8522,AD-220620-REDFILLS CHARACTER,4-SUEDE0-BLK-DL-30,0.600000
Viền in,325.000000,9008,AD-220620-REDFILLS CHARACTER,4-KATE00-BLK-NL-28,1.470000
Viền bọc két,96.800000,8233,AD-220620-REDFILLS CHARACTER,4-KTUYEN-BLK-00-36,0.450000
Dây size,124.200000,3983,AD-220620-REDFILLS CHARACTER,5-DAFELT-BLK-07-TA,0.600000
Két nhựa,203.000000,7592,AD-220620-REDFILLS CHARACTER,3-NH3930-BLK-23-CY,1.000000
Nút sắt,203.000000,6580,AD-220620-REDFILLS CHARACTER,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,6.600000,2348,AD-220620-REDFILLS CHARACTER,2-M83200-BLK-00-DI,0.033000
Khóa,201.000000,2597,AD-220620-REDFILLS CHARACTER,6-AD0004-000-00-AD,1.000000
Nhãn dệt đai,201.000000,4281,AD-220620-REDFILLS CHARACTER,8-AD0189-000-DE-MX,1.000000
Chỉ may,4.300000,5948,AD-220620-REDFILLS CHARACTER,7-CM0BLK-BLK-50-PP,0.020000
Giấy lót nón,201.000000,8916,AD-220620-REDFILLS CHARACTER,9-GL2608-450-00-TA,1.000000
Bao nylon Trắng lớn,8.000000,6731,AD-220620-REDFILLS CHARACTER,9-B03680-WHI-00-HN,0.039900
Bao nylon Trắng nhỏ,201.000000,6729,AD-220620-REDFILLS CHARACTER,9-B03640-WHI-KE-HN,1.000000
Thùng carton (100 pcs),2.000000,6823,AD-220620-REDFILLS CHARACTER,9-604336-Y00-5L-BN,0.010000
Keo lót hấp mặt,4.000000,2358,AD-220620-REDFILLS CHARACTER,2-KEOTAN-WHI-00-NI,0.020000
Hangtag 1,201.000000,5967,AD-220620-REDFILLS CHARACTER,9-HAD008-000-00-AD,1.000000
Hangtag 2,201.000000,5971,AD-220620-REDFILLS CHARACTER,9-HAD012-000-00-AD,1.000000
Con giống,4.000000,9125,AD-220620-REDFILLS CHARACTER,1-PQ0000-INR-K9-AD,0.020000
Dây treo,201.000000,8231,AD-220620-REDFILLS CHARACTER,5-DATREO-BLK-00-AD,1.000000
Mặt,12.000000,1062,AD-220620-REDFILLS NYLON IR PATCH 2,1-MICRIN-WHI-V1-HV,0.023800
Hông,6.000000,1065,AD-220620-REDFILLS NYLON IR PATCH 2,1-MICRIN-WHI-L2-HV,0.027700
Đuôi,7.100000,1065,AD-220620-REDFILLS NYLON IR PATCH 2,1-MICRIN-WHI-L2-HV,0.033000
Két trên,4.500000,1065,AD-220620-REDFILLS NYLON IR PATCH 2,1-MICRIN-WHI-L2-HV,0.020800
"Két dưới, nút",4.700000,1065,AD-220620-REDFILLS NYLON IR PATCH 2,1-MICRIN-WHI-L2-HV,0.021700
Đai,129.000000,8522,AD-220620-REDFILLS NYLON IR PATCH 2,4-SUEDE0-BLK-DL-30,0.600000
Viền,325.000000,9008,AD-220620-REDFILLS NYLON IR PATCH 2,4-KATE00-BLK-NL-28,1.470000
Két nhựa,203.000000,7592,AD-220620-REDFILLS NYLON IR PATCH 2,3-NH3930-BLK-23-CY,1.000000
Nút sắt,203.000000,6580,AD-220620-REDFILLS NYLON IR PATCH 2,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,6.800000,2348,AD-220620-REDFILLS NYLON IR PATCH 2,2-M83200-BLK-00-DI,0.033000
Dây size,124.200000,3983,AD-220620-REDFILLS NYLON IR PATCH 2,5-DAFELT-BLK-07-TA,0.600000
Dây khóa,2.400000,9043,AD-220620-REDFILLS NYLON IR PATCH 2,1-NY0000-BLK-L2-PE,0.011000
Khóa,201.000000,2597,AD-220620-REDFILLS NYLON IR PATCH 2,6-AD0004-000-00-AD,1.000000
Nhãn dệt đai,201.000000,4281,AD-220620-REDFILLS NYLON IR PATCH 2,8-AD0189-000-DE-MX,1.000000
Chỉ may,4.300000,5948,AD-220620-REDFILLS NYLON IR PATCH 2,7-CM0BLK-BLK-50-PP,0.020000
Giấy lót nón,201.000000,8916,AD-220620-REDFILLS NYLON IR PATCH 2,9-GL2608-450-00-TA,1.000000
Bao nylon Trắng lớn,8.000000,6731,AD-220620-REDFILLS NYLON IR PATCH 2,9-B03680-WHI-00-HN,0.039900
Bao nylon Trắng nhỏ,201.000000,6729,AD-220620-REDFILLS NYLON IR PATCH 2,9-B03640-WHI-KE-HN,1.000000
Thùng carton (100 pcs),2.000000,6823,AD-220620-REDFILLS NYLON IR PATCH 2,9-604336-Y00-5L-BN,0.010000
Dây treo,201.000000,8231,AD-220620-REDFILLS NYLON IR PATCH 2,5-DATREO-BLK-00-AD,1.000000
Hangtag 1,201.000000,5967,AD-220620-REDFILLS NYLON IR PATCH 2,9-HAD008-000-00-AD,1.000000
Hangtag 2,201.000000,5971,AD-220620-REDFILLS NYLON IR PATCH 2,9-HAD012-000-00-AD,1.000000
Viền bọc két,96.800000,8233,AD-220620-REDFILLS NYLON IR PATCH 2,4-KTUYEN-BLK-00-36,0.450000
Con giống,1.400000,9125,AD-220620-REDFILLS NYLON IR PATCH 2,1-PQ0000-INR-K9-AD,0.006500
Mặt,7.700000,9042,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-V1-PE,0.023800
Hông,8.900000,9043,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-L2-PE,0.027700
Đuôi,10.600000,9043,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-L2-PE,0.033000
Két trên,6.700000,9043,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-L2-PE,0.020800
Két dưới,7.000000,9043,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-L2-PE,0.021700
Đai,193.200000,8522,AD-220620-REDFILLS MONSTER FACE 2,4-SUEDE0-BLK-DL-30,0.600000
Viền in,486.700000,9008,AD-220620-REDFILLS MONSTER FACE 2,4-KATE00-BLK-NL-28,1.470000
Két nhựa,304.000000,7592,AD-220620-REDFILLS MONSTER FACE 2,3-NH3930-BLK-23-CY,1.000000
Nút sắt,304.000000,6580,AD-220620-REDFILLS MONSTER FACE 2,9-NS3C02-000-00-NT,1.000000
Keo dựng mặt,10.200000,2348,AD-220620-REDFILLS MONSTER FACE 2,2-M83200-BLK-00-DI,0.033000
Dây size,186.000000,3983,AD-220620-REDFILLS MONSTER FACE 2,5-DAFELT-BLK-07-TA,0.600000
Dây khóa,3.500000,9043,AD-220620-REDFILLS MONSTER FACE 2,1-NY0000-BLK-L2-PE,0.011000
Khóa,304.000000,2597,AD-220620-REDFILLS MONSTER FACE 2,6-AD0004-000-00-AD,1.000000
Nhãn dệt đai,301.000000,4281,AD-220620-REDFILLS MONSTER FACE 2,8-AD0189-000-DE-MX,1.000000
Chỉ may,6.400000,5948,AD-220620-REDFILLS MONSTER FACE 2,7-CM0BLK-BLK-50-PP,0.020000
Giấy lót nón,301.000000,8916,AD-220620-REDFILLS MONSTER FACE 2,9-GL2608-450-00-TA,1.000000
Bao nylon Trắng lớn,12.009900,6731,AD-220620-REDFILLS MONSTER FACE 2,9-B03680-WHI-00-HN,0.039900
Bao nylon Trắng nhỏ,301.000000,6729,AD-220620-REDFILLS MONSTER FACE 2,9-B03640-WHI-KE-HN,1.000000
Thùng carton (100 pcs),3.010000,6823,AD-220620-REDFILLS MONSTER FACE 2,9-604336-Y00-5L-BN,0.010000
Keo lót hấp mặt,6.020000,2358,AD-220620-REDFILLS MONSTER FACE 2,2-KEOTAN-WHI-00-NI,0.020000
Viền bọc két,135.500000,8233,AD-220620-REDFILLS MONSTER FACE 2,4-KTUYEN-BLK-00-36,0.450000
Con giống,4.800000,9125,AD-220620-REDFILLS MONSTER FACE 2,1-PQ0000-INR-K9-AD,0.015000
Hangtag 1,301.000000,5967,AD-220620-REDFILLS MONSTER FACE 2,9-HAD008-000-00-AD,1.000000
Hangtag 2,301.000000,5971,AD-220620-REDFILLS MONSTER FACE 2,9-HAD012-000-00-AD,1.000000
Dây treo,301.000000,8231,AD-220620-REDFILLS MONSTER FACE 2,5-DATREO-BLK-00-AD,1.000000
Mặt,2.800000,91,AD-220419-BLAKKRIPT,1-CVAC06-BLK-L2-HV,0.025000
Hông,2.800000,82,AD-220419-BLAKKRIPT,1-CVAC06-BLK-00-HV,0.025600
Đuôi,3.400000,82,AD-220419-BLAKKRIPT,1-CVAC06-BLK-00-HV,0.030400
"Két trên ,nút",2.500000,82,AD-220419-BLAKKRIPT,1-CVAC06-BLK-00-HV,0.022400
Két dưới,2.400000,82,AD-220419-BLAKKRIPT,1-CVAC06-BLK-00-HV,0.021200
Dây khóa,1.200000,82,AD-220419-BLAKKRIPT,1-CVAC06-BLK-00-HV,0.011000
Đai,66.700000,8347,AD-220419-BLAKKRIPT,4-CVAC06-BLK-D6-30,0.600000
Viền,163.300000,9008,AD-220419-BLAKKRIPT,4-KATE00-BLK-NL-28,1.470000
Két nhựa,102.000000,7564,AD-220419-BLAKKRIPT,3-NH2302-BLK-23-CY,1.000000
Nút sắt,102.000000,6580,AD-220419-BLAKKRIPT,9-NS3C02-000-00-NT,1.000000
Keo,3.400000,2346,AD-220419-BLAKKRIPT,2-GANXAM-GRY-00-WW,0.033000
Dây size,62.400000,3983,AD-220419-BLAKKRIPT,5-DAFELT-BLK-07-TA,0.600000
Khóa,102.000000,2448,AD-220419-BLAKKRIPT,6-BVT001-000-18-KP,1.000000
Nhãn đai,102.000000,9354,AD-220419-BLAKKRIPT,8-AD0202-000-DE-AD,1.000000
"Chỉ may nón, đai",2.200000,5948,AD-220419-BLAKKRIPT,7-CM0BLK-BLK-50-PP,0.020000
Giấy lót nón,101.000000,6610,AD-220419-BLAKKRIPT,9-L02680-450-00-TL,1.000000
Bao nylon,4.040000,6731,AD-220419-BLAKKRIPT,9-B03680-WHI-00-HN,0.040000
Thùng carton (100 pcs),1.010000,6786,AD-220419-BLAKKRIPT,9-604336-Y02-5L-BN,0.010000
Khoen,102.000000,2562,AD-220419-BLAKKRIPT,6-KHBVT0-000-18-KP,
Mặt ngoài,8.190000,438,Alpine Tundra Cap-Lar-Quarry,1-NY2571-QRY-00-HG,0.012500
Đỉnh ngoài,30.790000,438,Alpine Tundra Cap-Lar-Quarry,1-NY2571-QRY-00-HG,0.047000
Hông ngoài,20.310000,438,Alpine Tundra Cap-Lar-Quarry,1-NY2571-QRY-00-HG,0.031000
Két trên,14.610000,438,Alpine Tundra Cap-Lar-Quarry,1-NY2571-QRY-00-HG,0.022300
Két dưới,14.610000,438,Alpine Tundra Cap-Lar-Quarry,1-NY2571-QRY-00-HG,0.022300
Gáy che,21.620000,7813,Alpine Tundra Cap-Lar-Quarry,1-DT0150-FLI-00-DX,0.033000
Mặt lót trong,8.190000,1445,Alpine Tundra Cap-Lar-Quarry,1-PA1154-WDP-00-HG,0.012500
Đỉnh lót trong,30.790000,1445,Alpine Tundra Cap-Lar-Quarry,1-PA1154-WDP-00-HG,0.047000
Hông lót trong,20.310000,1445,Alpine Tundra Cap-Lar-Quarry,1-PA1154-WDP-00-HG,0.031000
Viền trong nón,812.200000,6959,Alpine Tundra Cap-Lar-Quarry,4-PA1154-WDP-N0-28,1.240000
Đai trong nón (3.5cm x 65cm),425.750000,8647,Alpine Tundra Cap-Lar-Quarry,4-PH563B-CHA-DW-35,0.650000
Gòn cách nhiệt,98.250000,7822,Alpine Tundra Cap-Lar-Quarry,9-GO1018-WHI-80-PR,0.150000
Két nhựa,655.000000,9742,Alpine Tundra Cap-Lar-Quarry,3-NHSA5M-WHI-15-CY,1.000000
Dây gân,183.400000,4067,Alpine Tundra Cap-Lar-Quarry,5-DA0095-SIL-00-GK,0.280000
Dây khóa trong nón,209.600000,3759,Alpine Tundra Cap-Lar-Quarry,5-DA0311-CHA-20-PI,0.320000
Con đĩa khóa sau,39.300000,3757,Alpine Tundra Cap-Lar-Quarry,5-DA0311-CHA-10-PI,0.060000
Dây thun,655.000000,3709,Alpine Tundra Cap-Lar-Quarry,5-DA0275-BLK-20-PI,1.000000
Móc chữ G,655.000000,7808,Alpine Tundra Cap-Lar-Quarry,6-S80053-BLK-20-DF,1.000000
Viền gáy che,353.700000,3862,Alpine Tundra Cap-Lar-Quarry,5-DAG811-FLI-20-PI,0.540000
Logo ép nhiệt,668.100000,5516,Alpine Tundra Cap-Lar-Quarry,8-SA0138-000-EN-AR,1.020000
Nhãn dệt size,655.000000,5555,Alpine Tundra Cap-Lar-Quarry,8-SA0177-000-DE-MX,1.000000
Nhãn in TP,655.000000,5513,Alpine Tundra Cap-Lar-Quarry,8-SA0135-000-IN-MX,1.000000
Nhãn PO,655.000000,5461,Alpine Tundra Cap-Lar-Quarry,8-SA0082-000-IN-TL,1.000000
Chỉ may,6.550000,3511,Alpine Tundra Cap-Lar-Quarry,7-CM7933-NAV-50-PP,0.010000
Chỉ may lót,6.550000,7807,Alpine Tundra Cap-Lar-Quarry,7-CM7930-CSN-50-PP,0.010000
Chỉ may đai,5.370000,3655,Alpine Tundra Cap-Lar-Quarry,7-CM9675-CHA-50-PP,0.008200
Chỉ may viền gáy che,0.660000,5946,Alpine Tundra Cap-Lar-Quarry,7-CM9676-GRY-20-PP,0.001000
Hangtag chính,655.000000,5932,Alpine Tundra Cap-Lar-Quarry,9-HSA093-000-00-MX,1.000000
Hangtag WND,655.000000,5904,Alpine Tundra Cap-Lar-Quarry,9-HSA064-000-00-MX,1.000000
Hangtag KHCC,655.000000,5910,Alpine Tundra Cap-Lar-Quarry,9-HSA070-000-00-PR,1.000000
Hangtag RC,655.000000,5897,Alpine Tundra Cap-Lar-Quarry,9-HSA057-000-00-MX,1.000000
Hangtag AS,655.000000,5851,Alpine Tundra Cap-Lar-Quarry,9-HSA011-000-00-MX,1.000000
Hangtag UPF,655.000000,5907,Alpine Tundra Cap-Lar-Quarry,9-HSA067-000-00-MX,1.000000
Móc treo,655.000000,6594,Alpine Tundra Cap-Lar-Quarry,9-MNY239-BLK-00-HO,1.000000
Đạn nhựa,1965.000000,6590,Alpine Tundra Cap-Lar-Quarry,9-DANHUA-WHI-15-HO,3.000000
Thùng carton,6.550000,7821,Alpine Tundra Cap-Lar-Quarry,9-744933-Y01-5L-BN,0.010000
"Bao nylon trắng , in chữ",26.200000,6782,Alpine Tundra Cap-Lar-Quarry,9-B04580-SAF-IN-HN,0.040000
Tem giá,655.000000,7820,Alpine Tundra Cap-Lar-Quarry,8-SA0218-000-IN-TL,1.000000
Gói chống ẩm,52.400000,6587,Alpine Tundra Cap-Lar-Quarry,9-HCHOAM-000-00-NP,0.080000
Giấy lót nón,655.000000,9366,Alpine Tundra Cap-Lar-Quarry,9-L25145-450-00-TA,1.000000
CHỈ MAY CHÍNH,7.000000,3642,Alpine Tundra Cap-Lar-Quarry,7-CM9623-QRY-50-PP,
Mặt,2.500000,209,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-V1-HV,0.030000
Hông,2.500000,208,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-00-HV,0.030000
Đuôi,2.500000,208,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-00-HV,0.030000
Két trên+nút,1.700000,208,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-00-HV,0.020000
Két dưới,1.700000,208,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-00-HV,0.020000
Đai,49.500000,8347,XA-296-EPFL KIDS PURPLE,4-CVAC06-BLK-D6-30,0.600000
Viền,111.400000,8508,XA-296-EPFL KIDS PURPLE,4-KATE00-BLK-N0-28,1.350000
Két nhựa,76.000000,7548,XA-296-EPFL KIDS PURPLE,3-NH9454-BLK-23-CY,1.000000
Nút sắt,78.000000,6580,XA-296-EPFL KIDS PURPLE,9-NS3C02-000-00-NT,1.000000
Dây size,49.500000,3983,XA-296-EPFL KIDS PURPLE,5-DAFELT-BLK-07-TA,0.600000
Chỉ may chính,2.000000,3374,XA-296-EPFL KIDS PURPLE,7-CM4300-PLE-50-PP,0.016000
Chỉ may viền+đai,1.000000,5948,XA-296-EPFL KIDS PURPLE,7-CM0BLK-BLK-50-PP,0.006000
Giấy lót nón,75.000000,6199,XA-296-EPFL KIDS PURPLE,9-GL350G-000-00-NA,1.000000
Bao nylon,3.000000,6731,XA-296-EPFL KIDS PURPLE,9-B03680-WHI-00-HN,0.040000
Thùng lớn,1.000000,6823,XA-296-EPFL KIDS PURPLE,9-604336-Y00-5L-BN,0.010000
Dây khóa,0.900000,208,XA-296-EPFL KIDS PURPLE,1-CVAC49-DPE-00-HV,0.011000
Gai dính ( mặt bông),7.400000,6603,XA-296-EPFL KIDS PURPLE,9-GDTHMB-BLK-20-AN,0.090000
Gai dính (mặt gai),7.400000,6604,XA-296-EPFL KIDS PURPLE,9-GDTHMG-BLK-20-AN,0.090000
Sandwich,41.300000,9339,XA-296-EPFL KIDS PURPLE,4-CVAC26-RED-N0-17,0.500000
Lót mặt,2.500000,793,XA-296-EPFL KIDS PURPLE,1-KATE00-BLK-00-HV,0.030000
Mặt,2.500000,160,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-V1-IW,0.030000
Hông,2.500000,159,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-00-IW,0.030000
Đuôi,2.500000,159,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-00-IW,0.030000
Két trên+nút,1.700000,159,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-00-IW,0.020000
Két dưới,1.700000,159,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-00-IW,0.020000
Đai,49.500000,8347,XA-296-EPFL KIDS TEAL,4-CVAC06-BLK-D6-30,0.600000
Viền,111.400000,8508,XA-296-EPFL KIDS TEAL,4-KATE00-BLK-N0-28,1.350000
Két nhựa,76.000000,7548,XA-296-EPFL KIDS TEAL,3-NH9454-BLK-23-CY,1.000000
Nút sắt,78.000000,6580,XA-296-EPFL KIDS TEAL,9-NS3C02-000-00-NT,1.000000
Dây size,49.500000,3983,XA-296-EPFL KIDS TEAL,5-DAFELT-BLK-07-TA,0.600000
Chỉ may,2.000000,8846,XA-296-EPFL KIDS TEAL,7-CKM304-AQA-50-PP,0.016000
Chỉ may đai+viền,1.000000,5948,XA-296-EPFL KIDS TEAL,7-CM0BLK-BLK-50-PP,0.006000
Giấy lót nón,75.000000,6199,XA-296-EPFL KIDS TEAL,9-GL350G-000-00-NA,1.000000
Bao nylon,3.000000,8050,XA-296-EPFL KIDS TEAL,9-B03680-SAF-IN-HN,0.040000
Thùng lớn,1.000000,6823,XA-296-EPFL KIDS TEAL,9-604336-Y00-5L-BN,0.010000
Dây khóa,0.900000,159,XA-296-EPFL KIDS TEAL,1-CVAC27-TEA-00-IW,0.011000
Gai dính ( mặt gai),7.400000,6604,XA-296-EPFL KIDS TEAL,9-GDTHMG-BLK-20-AN,0.090000
Gai dính ( mặt bông),7.400000,6603,XA-296-EPFL KIDS TEAL,9-GDTHMB-BLK-20-AN,0.090000
Sandwich,41.300000,9339,XA-296-EPFL KIDS TEAL,4-CVAC26-RED-N0-17,0.500000
lót mặt,2.500000,793,XA-296-EPFL KIDS TEAL,1-KATE00-BLK-00-HV,0.030000
Mặt,3.300000,82,BF-220619-FCW MOM SNAPBACK,1-CVAC06-BLK-00-HV,0.030000
Hông,3.300000,82,BF-220619-FCW MOM SNAPBACK,1-CVAC06-BLK-00-HV,0.030000
Đuôi,3.300000,82,BF-220619-FCW MOM SNAPBACK,1-CVAC06-BLK-00-HV,0.030000
Két trên+nút,2.200000,82,BF-220619-FCW MOM SNAPBACK,1-CVAC06-BLK-00-HV,0.020000
Két dưới,2.200000,82,BF-220619-FCW MOM SNAPBACK,1-CVAC06-BLK-00-HV,0.020000
Đai,66.700000,8733,BF-220619-FCW MOM SNAPBACK,4-CVAC06-BLK-I6-35,0.600000
Viền,162.200000,9028,BF-220619-FCW MOM SNAPBACK,4-NYLOWW-BLK-NL-28,1.460000
Két nhựa,102.000000,7554,BF-220619-FCW MOM SNAPBACK,3-NH950V-BLK-23-CY,1.000000
Nút sắt,104.000000,6580,BF-220619-FCW MOM SNAPBACK,9-NS3C02-000-00-NT,1.000000
Dây size,66.700000,3983,BF-220619-FCW MOM SNAPBACK,5-DAFELT-BLK-07-TA,0.600000
Keo dựng mặt,3.100000,2346,BF-220619-FCW MOM SNAPBACK,2-GANXAM-GRY-00-WW,0.030000
Khóa,102.000000,10218,BF-220619-FCW MOM SNAPBACK,1-ASD234-TTT-DK-EV,1.000000
Nhãn,102.000000,4350,BF-220619-FCW MOM SNAPBACK,8-BF0060-000-DE-TL,1.000000
Chỉ may nón +đai,2.000000,5948,BF-220619-FCW MOM SNAPBACK,7-CM0BLK-BLK-50-PP,0.016000
Giấy lót nón,101.000000,8916,BF-220619-FCW MOM SNAPBACK,9-GL2608-450-00-TA,1.000000
Bao nylon,4.000000,6731,BF-220619-FCW MOM SNAPBACK,9-B03680-WHI-00-HN,0.040000
Thùng lớn,1.000000,8225,BF-220619-FCW MOM SNAPBACK,9-X44317-Y00-5L-BN,0.010000
Hạt chống ẩm,4.000000,6587,BF-220619-FCW MOM SNAPBACK,9-HCHOAM-000-00-NP,0.040000
Mặt,40.800000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.020000
Hông,40.800000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.020000
Đuôi,61.300000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.030000
Dây Khóa,20.400000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.010000
Két trên,40.800000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.020000
Két dưới+nút,40.800000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.020000
Mặt lót,40.800000,271,CZ68-220615-Recycle Plastic Visor DK-Green CO,1-CVAC70-DGR-CN-HV,0.020000
Đai,1225.200000,9281,CZ68-220615-Recycle Plastic Visor DK-Green CO,4-VAC70N-DGR-U5-35,0.600000
Viền,2837.800000,8508,CZ68-220615-Recycle Plastic Visor DK-Green CO,4-KATE00-BLK-N0-28,1.350000
Két nhựa,2002.000000,7650,CZ68-220615-Recycle Plastic Visor DK-Green CO,3-TS3930-BLK-23-WW,1.000000
Keo,61.900000,2347,CZ68-220615-Recycle Plastic Visor DK-Green CO,2-GAN828-WHI-00-DI,0.030000
Dây size,1237.200000,8990,CZ68-220615-Recycle Plastic Visor DK-Green CO,5-DAFELT-BLK-05-TA,0.600000
Nút,2002.000000,6580,CZ68-220615-Recycle Plastic Visor DK-Green CO,9-NS3C02-000-00-NT,1.000000
Khóa,2002.000000,2490,CZ68-220615-Recycle Plastic Visor DK-Green CO,6-NHCD20-BLK-00-NC,1.000000
Logo silicon,2002.000000,9092,CZ68-220615-Recycle Plastic Visor DK-Green CO,8-CZ0023-000-00-SU,1.000000
Khóa - gai,165.000000,6598,CZ68-220615-Recycle Plastic Visor DK-Green CO,9-GDATMG-BLK-20-AN,0.080000
Khóa - Bông,268.100000,6597,CZ68-220615-Recycle Plastic Visor DK-Green CO,9-GDATMB-BLK-20-AN,0.130000
Nhãn giấy in,2002.000000,4570,CZ68-220615-Recycle Plastic Visor DK-Green CO,8-CZ0016-000-IN-TL,1.000000
Thun 2cm,2002.000000,3709,CZ68-220615-Recycle Plastic Visor DK-Green CO,5-DA0275-BLK-20-PI,1.000000
Nhãn dệt (KHCC),2002.000000,4567,CZ68-220615-Recycle Plastic Visor DK-Green CO,8-CZ0013-000-DE-CZ,1.000000
