order_id,material_order,child_product,total_quota,quota_outsourcing,level,size_level_next
1476,3999,6629,228.55,0.008,2,0
1476,6986,862,514.24,0.0241,2,0
1476,9618,8372,228.55,1.0,2,1
1476,9618,6643,228.55,0.0302,3,0
1476,9618,8427,228.55,1.0,2,1
1476,9618,8311,228.55,0.0293,3,0
1476,9618,9568,228.55,1.0,2,1
1476,9618,9566,228.55,0.031,3,0
1476,9618,9617,228.55,1.0,2,1
1476,9618,2128,228.55,0.0793,3,0
1475,8916,6608,356.0,0.0278,2,0
1475,4018,6630,228.55,0.008,2,0
1475,6863,812,514.24,0.0241,2,0
1475,10314,8429,234.96,1.0,2,1
1475,10314,7923,234.96,0.0293,3,0
1475,10314,8427,234.96,1.0,2,1
1475,10314,8311,234.96,0.0293,3,0
1475,10314,9568,234.96,1.0,2,1
1475,10314,9566,234.96,0.031,3,0
1475,10314,10313,234.96,1.0,2,1
1475,10314,2129,234.96,0.0793,3,0
1474,10249,8372,101.5,2.0,2,1
1474,10249,6643,101.5,0.0604,3,0
1474,10249,10248,101.5,1.0,2,1
1474,10249,10135,101.5,0.07,3,0
1474,10669,2,13.75,1.0,2,0
1474,10669,10667,13.75,1.0,2,1
1474,10669,10664,13.75,1.0,3,0
1474,10669,2,13.75,1.0,2,0
1474,10669,10667,13.75,1.0,2,1
1474,10669,10664,13.75,1.0,3,0
1474,10667,10664,4.58,1.0,2,0
1474,10667,10664,6.38,1.0,2,0
1474,10667,10664,2.34,1.0,2,0
1474,10667,10664,2.78,1.0,2,0
1474,10667,10664,2.13,1.0,2,0
1473,10265,8429,101.5,2.0,2,1
1473,10265,7923,101.5,0.0586,3,0
1473,10265,10264,101.5,1.0,2,1
1473,10265,10063,101.5,0.07,3,0
1473,9204,1,13.75,1.0,2,0
1473,9204,9202,13.75,1.0,2,1
1473,9204,720,13.75,1.0,3,0
1473,9204,1,13.75,1.0,2,0
1473,9204,9202,13.75,1.0,2,1
1473,9204,720,13.75,1.0,3,0
1473,9202,720,4.58,1.0,2,0
1473,9202,720,6.38,1.0,2,0
1473,9202,720,2.34,1.0,2,0
1473,9202,720,2.78,1.0,2,0
1473,9202,720,2.13,1.0,2,0
1472,10265,8429,134.67,2.0,2,1
1472,10265,7923,134.67,0.0586,3,0
1472,10265,10264,134.67,1.0,2,1
1472,10265,10063,134.67,0.07,3,0
1472,10121,1,18.25,1.0,2,0
1472,10121,719,18.25,1.0,2,0
1472,10121,1,18.25,1.0,2,0
1472,10121,719,18.25,1.0,2,0
1471,10249,8372,98.23,2.0,2,1
1471,10249,6643,98.23,0.0604,3,0
1471,10249,10248,98.23,1.0,2,1
1471,10249,10135,98.23,0.07,3,0
1471,10669,2,12.61,1.0,2,0
1471,10669,10667,12.61,1.0,2,1
1471,10669,10664,12.61,1.0,3,0
1471,10669,2,12.61,1.0,2,0
1471,10669,10667,12.61,1.0,2,1
1471,10669,10664,12.61,1.0,3,0
1471,10667,10664,3.77,1.0,2,0
1471,10667,10664,6.22,1.0,2,0
1471,10667,10664,1.47,1.0,2,0
1471,10667,10664,2.29,1.0,2,0
1471,10667,10664,2.13,1.0,2,0
1470,10265,8429,98.23,2.0,2,1
1470,10265,7923,98.23,0.0586,3,0
1470,10265,10264,98.23,1.0,2,1
1470,10265,10063,98.23,0.07,3,0
1470,9204,1,12.61,1.0,2,0
1470,9204,9202,12.61,1.0,2,1
1470,9204,720,12.61,1.0,3,0
1470,9204,1,12.61,1.0,2,0
1470,9204,9202,12.61,1.0,2,1
1470,9204,720,12.61,1.0,3,0
1470,9202,720,3.77,1.0,2,0
1470,9202,720,6.22,1.0,2,0
1470,9202,720,1.47,1.0,2,0
1470,9202,720,2.29,1.0,2,0
1470,9202,720,2.13,1.0,2,0
1469,10265,8429,114.28,2.0,2,1
1469,10265,7923,114.28,0.0586,3,0
1469,10265,10264,114.28,1.0,2,1
1469,10265,10063,114.28,0.07,3,0
1469,10121,1,14.67,1.0,2,0
1469,10121,719,14.67,1.0,2,0
1469,10121,1,14.67,1.0,2,0
1469,10121,719,14.67,1.0,2,0
1468,86,82,4.0,1.0,2,0
1468,86,793,4.0,1.0,2,0
1468,8916,6608,101.0,0.0278,2,0
1468,3983,7824,66.66,0.008,2,0
1468,9028,7684,162.21,1.0,2,0
1468,8992,8429,66.66,1.0,2,1
1468,8992,7923,66.66,0.0293,3,0
1468,8992,8427,66.66,1.0,2,1
1468,8992,8311,66.66,0.0293,3,0
1468,8992,8457,66.66,1.0,2,1
1468,8992,82,66.66,0.061,3,0
1467,3983,7824,162.43,0.008,2,0
1467,8508,793,365.46,0.0241,2,0
1467,8347,8312,162.43,1.0,2,1
1467,8347,8311,162.43,0.026,3,0
1467,8347,8326,162.43,1.0,2,1
1467,8347,82,162.43,0.0672,3,0
1467,8347,8313,162.43,1.0,2,1
1467,8347,7923,162.43,0.026,3,0
1466,3983,7824,162.43,0.008,2,0
1466,8508,793,365.46,0.0241,2,0
1466,8347,8312,162.43,1.0,2,1
1466,8347,8311,162.43,0.026,3,0
1466,8347,8326,162.43,1.0,2,1
1466,8347,82,162.43,0.0672,3,0
1466,8347,8313,162.43,1.0,2,1
1466,8347,7923,162.43,0.026,3,0
1465,3989,8278,7.92,0.008,2,0
1465,6885,904,17.82,0.0241,2,0
1465,8382,8314,7.92,1.0,2,1
1465,8382,6643,7.92,0.026,3,0
1465,8382,8381,7.92,1.0,2,1
1465,8382,2260,7.92,0.0634,3,0
1465,1310,5,0.29,1.0,2,0
1465,1310,1306,0.29,1.0,2,0
1465,1310,5,0.27,1.0,2,0
1465,1310,1306,0.27,1.0,2,0
1465,1310,5,0.15,1.0,2,0
1465,1310,1306,0.15,1.0,2,0
1465,1310,5,0.32,1.0,2,0
1465,1310,1306,0.32,1.0,2,0
1465,1310,5,0.32,1.0,2,0
1465,1310,1306,0.32,1.0,2,0
1465,1310,5,0.31,1.0,2,0
1465,1310,1306,0.31,1.0,2,0
1462,3989,8278,3.96,0.008,2,0
1462,8382,8314,3.96,1.0,2,1
1462,8382,6643,3.96,0.026,3,0
1462,8382,8381,3.96,1.0,2,1
1462,8382,2260,3.96,0.0634,3,0
1462,6885,904,9.24,0.0241,2,0
1462,10149,1243,7.92,0.031,2,2
1462,10149,5,7.92,0.031,3,0
1462,10149,1243,7.92,0.031,2,2
1462,10149,1242,7.92,0.031,3,0
1462,10149,1243,0.99,0.031,2,2
1462,10149,5,0.99,0.031,3,0
1462,10149,1243,0.99,0.031,2,2
1462,10149,1242,0.99,0.031,3,0
1462,1243,5,5.61,1.0,2,0
1462,1243,1242,5.61,1.0,2,0
1462,1243,5,0.18,1.0,2,0
1462,1243,1242,0.18,1.0,2,0
1462,1243,5,0.21,1.0,2,0
1462,1243,1242,0.21,1.0,2,0
1462,1243,5,0.18,1.0,2,0
1462,1243,1242,0.18,1.0,2,0
1462,1243,5,0.66,1.0,2,0
1462,1243,1242,0.66,1.0,2,0
1462,10154,5,0.66,1.0,2,0
1462,10154,1242,0.66,1.0,2,0
1462,10154,8311,0.66,1.0,2,0
1461,3989,8278,3.96,0.008,2,0
1461,8382,8314,3.96,1.0,2,1
1461,8382,6643,3.96,0.026,3,0
1461,8382,8381,3.96,1.0,2,1
1461,8382,2260,3.96,0.0634,3,0
1461,6885,904,9.24,0.0241,2,0
1461,10148,1246,7.92,0.031,2,2
1461,10148,5,7.92,0.031,3,0
1461,10148,1246,7.92,0.031,2,2
1461,10148,1245,7.92,0.031,3,0
1461,10148,1246,0.99,0.031,2,2
1461,10148,5,0.99,0.031,3,0
1461,10148,1246,0.99,0.031,2,2
1461,10148,1245,0.99,0.031,3,0
1461,1246,5,5.61,1.0,2,0
1461,1246,1245,5.61,1.0,2,0
1461,1246,5,0.18,1.0,2,0
1461,1246,1245,0.18,1.0,2,0
1461,1246,5,0.21,1.0,2,0
1461,1246,1245,0.21,1.0,2,0
1461,1246,5,0.18,1.0,2,0
1461,1246,1245,0.18,1.0,2,0
1461,1246,5,0.66,1.0,2,0
1461,1246,1245,0.66,1.0,2,0
1461,10153,5,0.66,1.0,2,0
1461,10153,1245,0.66,1.0,2,0
1461,10153,8311,0.66,1.0,2,0
1460,3983,7824,3.96,0.008,2,0
1460,8380,8313,3.96,1.0,2,1
1460,8380,7923,3.96,0.026,3,0
1460,8380,8379,3.96,1.0,2,1
1460,8380,2259,3.96,0.0638,3,0
1460,8508,793,9.24,0.0241,2,0
1460,1287,4,5.61,1.0,2,0
1460,1287,1285,5.61,1.0,2,0
1460,7336,1287,7.92,0.031,2,2
1460,7336,4,7.92,0.031,3,0
1460,7336,1287,7.92,0.031,2,2
1460,7336,1285,7.92,0.031,3,0
1460,7336,1287,0.99,0.031,2,2
1460,7336,4,0.99,0.031,3,0
1460,7336,1287,0.99,0.031,2,2
1460,7336,1285,0.99,0.031,3,0
1460,1287,4,0.18,1.0,2,0
1460,1287,1285,0.18,1.0,2,0
1460,1287,4,0.21,1.0,2,0
1460,1287,1285,0.21,1.0,2,0
1460,1287,4,0.18,1.0,2,0
1460,1287,1285,0.18,1.0,2,0
1460,1287,4,0.66,1.0,2,0
1460,1287,1285,0.66,1.0,2,0
1460,10151,4,0.66,1.0,2,0
1460,10151,1285,0.66,1.0,2,0
1460,10151,8311,0.66,1.0,2,0
1459,3989,8278,3.96,0.008,2,0
1459,8382,8314,3.96,1.0,2,1
1459,8382,6643,3.96,0.026,3,0
1459,8382,8381,3.96,1.0,2,1
1459,8382,2260,3.96,0.0634,3,0
1459,6885,904,9.24,0.0241,2,0
1459,1310,5,5.61,1.0,2,0
1459,1310,1306,5.61,1.0,2,0
1459,7335,1310,7.92,0.031,2,2
1459,7335,5,7.92,0.031,3,0
1459,7335,1310,7.92,0.031,2,2
1459,7335,1306,7.92,0.031,3,0
1459,7335,1310,0.99,0.031,2,2
1459,7335,5,0.99,0.031,3,0
1459,7335,1310,0.99,0.031,2,2
1459,7335,1306,0.99,0.031,3,0
1459,1310,5,0.18,1.0,2,0
1459,1310,1306,0.18,1.0,2,0
1459,1310,5,0.21,1.0,2,0
1459,1310,1306,0.21,1.0,2,0
1459,1310,5,0.18,1.0,2,0
1459,1310,1306,0.18,1.0,2,0
1459,1310,5,0.66,1.0,2,0
1459,1310,1306,0.66,1.0,2,0
1459,10150,5,0.66,1.0,2,0
1459,10150,1306,0.66,1.0,2,0
1459,10150,8311,0.66,1.0,2,0
1458,7716,102,58.5,0.0146,2,0
1458,8916,6608,130.0,0.0278,2,0
1458,3983,7824,85.8,0.008,2,0
1458,8508,793,193.05,0.0241,2,0
1458,9066,8312,85.8,1.0,2,1
1458,9066,8311,85.8,0.026,3,0
1458,9066,8313,85.8,1.0,2,1
1458,9066,7923,85.8,0.026,3,0
1458,9066,9065,85.8,1.0,2,1
1458,9066,277,85.8,0.0672,3,0
1458,278,793,3.96,1.0,2,0
1458,278,277,3.96,1.0,2,0
1457,6861,811,1571.0,0.0241,2,0
1457,10684,9704,204.23,0.031,2,2
1457,10684,2,204.23,0.031,3,0
1457,10684,9704,204.23,0.031,2,2
1457,10684,9703,204.23,0.031,3,0
1457,3989,8278,1021.15,0.008,2,0
1457,8647,8372,1036.86,1.0,2,1
1457,8647,6643,1036.86,0.0302,3,0
1457,8647,8468,1036.86,1.0,2,1
1457,8647,1484,1036.86,0.0724,3,0
1457,1169,2,78.55,1.0,2,0
1457,1169,1165,78.55,1.0,2,0
1457,1169,2,70.69,1.0,2,0
1457,1169,1165,70.69,1.0,2,0
1457,9704,2,78.55,1.0,2,0
1457,9704,9703,78.55,1.0,2,0
1457,9704,2,70.69,1.0,2,0
1457,9704,9703,70.69,1.0,2,0
1457,9704,2,42.42,1.0,2,0
1457,9704,9703,42.42,1.0,2,0
1457,10473,815,10.99,0.0189,2,0
1456,1163,2,128.3,1.0,2,0
1456,1163,1162,128.3,1.0,2,0
1456,3983,7824,795.46,0.008,2,0
1456,6861,811,1732.05,0.0241,2,0
1456,6860,811,128.3,0.0189,2,0
1456,8647,8372,846.78,1.0,2,1
1456,8647,6643,846.78,0.0302,3,0
1456,8647,8468,846.78,1.0,2,1
1456,8647,1484,846.78,0.0724,3,0
1456,7729,1169,1539.6,0.031,2,2
1456,7729,2,1539.6,0.031,3,0
1456,7729,1169,1539.6,0.031,2,2
1456,7729,1165,1539.6,0.031,3,0
1456,1169,2,5.13,1.0,2,0
1456,1169,1165,5.13,1.0,2,0
1456,1169,2,34.64,1.0,2,0
1456,1169,1165,34.64,1.0,2,0
1456,1169,2,128.3,1.0,2,0
1456,1169,1165,128.3,1.0,2,0
1455,3983,7824,365.8,0.008,2,0
1455,6883,790,796.5,0.0241,2,0
1455,6882,790,59.0,0.0189,2,0
1455,8647,8372,389.4,1.0,2,1
1455,8647,6643,389.4,0.0302,3,0
1455,8647,8468,389.4,1.0,2,1
1455,8647,1484,389.4,0.0724,3,0
1455,10113,9687,708.0,0.031,2,2
1455,10113,2,708.0,0.031,3,0
1455,10113,9687,708.0,0.031,2,2
1455,10113,9681,708.0,0.031,3,0
1455,9687,2,2.36,1.0,2,0
1455,9687,9681,2.36,1.0,2,0
1455,9687,2,15.93,1.0,2,0
1455,9687,9681,15.93,1.0,2,0
1455,1169,2,59.0,1.0,2,0
1455,1169,1165,59.0,1.0,2,0
1455,9687,2,59.0,1.0,2,0
1455,9687,9681,59.0,1.0,2,0
1454,3983,7824,434.0,0.008,2,0
1454,6861,811,945.0,0.0241,2,0
1454,6860,811,70.0,0.0189,2,0
1454,8647,8372,462.0,1.0,2,1
1454,8647,6643,462.0,0.0302,3,0
1454,8647,8468,462.0,1.0,2,1
1454,8647,1484,462.0,0.0724,3,0
1454,7729,1169,840.0,0.031,2,2
1454,7729,2,840.0,0.031,3,0
1454,7729,1169,840.0,0.031,2,2
1454,7729,1165,840.0,0.031,3,0
1454,1169,2,2.8,1.0,2,0
1454,1169,1165,2.8,1.0,2,0
1454,1169,2,18.9,1.0,2,0
1454,1169,1165,18.9,1.0,2,0
1454,1169,2,70.0,1.0,2,0
1454,1169,1165,70.0,1.0,2,0
1454,1197,2,70.0,1.0,2,0
1454,1197,1196,70.0,1.0,2,0
1453,3983,7824,464.1,0.008,2,0
1453,8647,8372,485.52,1.0,2,1
1453,8647,6643,485.52,0.0302,3,0
1453,8647,8468,485.52,1.0,2,1
1453,8647,1484,485.52,0.0724,3,0
1453,6861,811,714.0,0.0241,2,0
1453,9677,1197,1106.7,0.031,2,2
1453,9677,2,1106.7,0.031,3,0
1453,9677,1197,1106.7,0.031,2,2
1453,9677,1196,1106.7,0.031,3,0
1453,1197,2,27.85,1.0,2,0
1453,1197,1196,27.85,1.0,2,0
1453,9421,2,92.82,1.0,2,0
1453,9421,1142,92.82,1.0,2,0
1453,1197,2,92.82,1.0,2,0
1453,1197,1196,92.82,1.0,2,0
1452,3983,7824,943.15,0.008,2,0
1452,8647,8372,986.68,1.0,2,1
1452,8647,6643,986.68,0.0302,3,0
1452,8647,8468,986.68,1.0,2,1
1452,8647,1484,986.68,0.0724,3,0
1452,8714,815,1451.0,0.0241,2,0
1452,9678,1202,2249.05,0.031,2,2
1452,9678,2,2249.05,0.031,3,0
1452,9678,1202,2249.05,0.031,2,2
1452,9678,1200,2249.05,0.031,3,0
1452,1202,2,56.59,1.0,2,0
1452,1202,1200,56.59,1.0,2,0
1452,9421,2,188.63,1.0,2,0
1452,9421,1142,188.63,1.0,2,0
1452,1202,2,188.63,1.0,2,0
1452,1202,1200,188.63,1.0,2,0
1451,3999,6629,489.22,0.008,2,0
1451,6861,811,721.8,0.0241,2,0
1451,9694,8429,505.26,1.0,2,1
1451,9694,7923,505.26,0.0293,3,0
1451,9694,9693,505.26,1.0,2,1
1451,9694,1494,505.26,0.0724,3,0
1451,1197,2,62.56,1.0,2,0
1451,1197,1196,62.56,1.0,2,0
1451,9677,1197,1002.5,0.031,2,2
1451,9677,2,1002.5,0.031,3,0
1451,9677,1197,1002.5,0.031,2,2
1451,9677,1196,1002.5,0.031,3,0
1451,1197,2,62.56,1.0,2,0
1451,1197,1196,62.56,1.0,2,0
1450,3989,8278,777.4,0.008,2,0
1450,9692,8372,789.36,1.0,2,1
1450,9692,6643,789.36,0.0302,3,0
1450,9692,9691,789.36,1.0,2,1
1450,9692,1488,789.36,0.0724,3,0
1450,6861,811,717.6,0.0241,2,0
1450,6860,811,1794.0,0.0189,2,0
1450,1152,2,29.9,1.0,2,0
1450,1152,1151,29.9,1.0,2,0
1450,10115,1201,1554.8,0.031,2,1
1450,10115,1200,1554.8,0.031,3,0
1450,9678,1202,598.0,0.031,2,2
1450,9678,2,598.0,0.031,3,0
1450,9678,1202,598.0,0.031,2,2
1450,9678,1200,598.0,0.031,3,0
1450,1202,2,29.9,1.0,2,0
1450,1202,1200,29.9,1.0,2,0
1449,3989,8278,1021.8,0.008,2,0
1449,9692,8372,1037.52,1.0,2,1
1449,9692,6643,1037.52,0.0302,3,0
1449,9692,9691,1037.52,1.0,2,1
1449,9692,1488,1037.52,0.0724,3,0
1449,6861,811,943.2,0.0241,2,0
1449,6860,811,2358.0,0.0189,2,0
1449,1152,2,39.3,1.0,2,0
1449,1152,1151,39.3,1.0,2,0
1449,10114,1158,2043.6,0.031,2,2
1449,10114,1157,2043.6,0.031,3,0
1449,10114,1158,2043.6,0.031,2,2
1449,10114,2354,2043.6,0.031,3,0
1449,9679,1159,786.0,0.031,2,2
1449,9679,2,786.0,0.031,3,0
1449,9679,1159,786.0,0.031,2,2
1449,9679,1157,786.0,0.031,3,0
1449,1159,2,39.3,1.0,2,0
1449,1159,1157,39.3,1.0,2,0
1448,3989,8278,692.4,0.008,2,0
1448,6861,811,1038.6,0.0241,2,0
1448,8647,8372,773.18,1.0,2,1
1448,8647,6643,773.18,0.0302,3,0
1448,8647,8468,773.18,1.0,2,1
1448,8647,1484,773.18,0.0724,3,0
1448,10113,9687,1442.5,0.031,2,2
1448,10113,2,1442.5,0.031,3,0
1448,10113,9687,1442.5,0.031,2,2
1448,10113,9681,1442.5,0.031,3,0
1448,1152,2,115.4,1.0,2,0
1448,1152,1151,115.4,1.0,2,0
1448,9687,2,115.4,1.0,2,0
1448,9687,9681,115.4,1.0,2,0
1448,9688,2356,106.17,1.0,2,0
1448,9688,9681,106.17,1.0,2,0
1447,3983,7824,619.44,0.008,2,0
1447,8497,8455,630.12,1.0,2,1
1447,8497,1481,630.12,0.0724,3,0
1447,8497,8429,630.12,1.0,2,1
1447,8497,7923,630.12,0.0293,3,0
1447,8642,862,1441.8,0.0241,2,0
1446,8916,6608,30.0,0.0278,2,0
1446,3989,8278,19.8,0.008,2,0
1446,6885,904,48.18,0.0241,2,0
1446,8350,8312,19.8,1.0,2,1
1446,8350,8311,19.8,0.026,3,0
1446,8350,8314,19.8,1.0,2,1
1446,8350,6643,19.8,0.026,3,0
1446,8350,8329,19.8,1.0,2,1
1446,8350,102,19.8,0.069,3,0
1446,7716,102,16.5,0.0146,2,0
1445,6885,904,80.3,0.0241,2,0
1445,8350,8312,33.0,1.0,2,1
1445,8350,8311,33.0,0.026,3,0
1445,8350,8314,33.0,1.0,2,1
1445,8350,6643,33.0,0.026,3,0
1445,8350,8329,33.0,1.0,2,1
1445,8350,102,33.0,0.069,3,0
1445,10184,2351,5.23,1.0,2,0
1445,10184,48,5.23,1.0,2,1
1445,10184,47,5.23,1.0,3,0
1445,10184,2351,5.23,1.0,2,0
1445,10184,48,5.23,1.0,2,1
1445,10184,47,5.23,1.0,3,0
1445,48,47,1.38,1.0,2,0
1445,48,47,3.3,1.0,2,0
1444,8916,6608,30.0,0.0278,2,0
1444,3989,8278,19.8,0.008,2,0
1444,6885,904,48.18,0.0241,2,0
1444,8350,8312,19.8,1.0,2,1
1444,8350,8311,19.8,0.026,3,0
1444,8350,8314,19.8,1.0,2,1
1444,8350,6643,19.8,0.026,3,0
1444,8350,8329,19.8,1.0,2,1
1444,8350,102,19.8,0.069,3,0
1444,7716,102,16.5,0.0146,2,0
1443,8916,6608,30.0,0.0278,2,0
1443,3989,8278,19.8,0.008,2,0
1443,6885,904,44.55,0.0241,2,0
1443,8350,8312,19.8,1.0,2,1
1443,8350,8311,19.8,0.026,3,0
1443,8350,8314,19.8,1.0,2,1
1443,8350,6643,19.8,0.026,3,0
1443,8350,8329,19.8,1.0,2,1
1443,8350,102,19.8,0.069,3,0
1443,7716,102,16.5,0.0146,2,0
1442,8916,6608,30.0,0.0278,2,0
1442,3989,8278,19.8,0.008,2,0
1442,6885,904,44.55,0.0241,2,0
1442,8350,8312,19.8,1.0,2,1
1442,8350,8311,19.8,0.026,3,0
1442,8350,8314,19.8,1.0,2,1
1442,8350,6643,19.8,0.026,3,0
1442,8350,8329,19.8,1.0,2,1
1442,8350,102,19.8,0.069,3,0
1442,7716,102,16.5,0.0146,2,0
1441,8916,6608,50.0,0.0278,2,0
1441,3983,7824,33.0,0.008,2,0
1441,8508,793,80.3,0.0241,2,0
1441,8347,8312,33.0,1.0,2,1
1441,8347,8311,33.0,0.026,3,0
1441,8347,8326,33.0,1.0,2,1
1441,8347,82,33.0,0.0672,3,0
1441,8347,8313,33.0,1.0,2,1
1441,8347,7923,33.0,0.026,3,0
1441,7715,107,27.5,0.0146,2,0
1440,8916,6608,200.0,0.0278,2,0
1440,3983,7824,128.4,0.008,2,0
1440,9008,8508,323.4,1.0,2,1
1440,9008,793,323.4,0.0241,3,0
1440,8706,8427,132.0,1.0,2,1
1440,8706,8311,132.0,0.0293,3,0
1440,8706,8699,132.0,1.0,2,1
1440,8706,82,132.0,0.0793,3,0
1440,8706,8705,132.0,1.0,2,1
1440,8706,6640,132.0,0.0301,3,0
1439,3983,7824,165.0,0.008,2,0
1439,8508,793,371.25,0.0241,2,0
1439,8347,8312,165.0,1.0,2,1
1439,8347,8311,165.0,0.026,3,0
1439,8347,8326,165.0,1.0,2,1
1439,8347,82,165.0,0.0672,3,0
1439,8347,8313,165.0,1.0,2,1
1439,8347,7923,165.0,0.026,3,0
1439,86,82,7.29,1.0,2,0
1439,86,793,7.29,1.0,2,0
1438,8178,4,16.69,1.0,2,0
1438,8178,922,16.69,1.0,2,0
1438,8178,4,9.74,1.0,2,0
1438,8178,922,9.74,1.0,2,0
1438,8178,4,4.17,1.0,2,0
1438,8178,922,4.17,1.0,2,0
1438,8178,4,2.09,1.0,2,0
1438,8178,922,2.09,1.0,2,0
1438,8471,1,2.43,1.0,2,0
1438,8471,8469,2.43,1.0,2,0
1438,3983,7824,208.65,0.008,2,0
1438,8471,1,10.08,1.0,2,0
1438,8471,8469,10.08,1.0,2,0
1438,8471,1,10.78,1.0,2,0
1438,8471,8469,10.78,1.0,2,0
1438,8471,1,23.3,1.0,2,0
1438,8471,8469,23.3,1.0,2,0
1438,8471,1,15.3,1.0,2,0
1438,8471,8469,15.3,1.0,2,0
1438,8471,1,5.56,1.0,2,0
1438,8471,8469,5.56,1.0,2,0
1437,920,4,0.53,1.0,2,0
1437,920,966,0.53,1.0,2,0
1437,920,4,0.31,1.0,2,0
1437,920,966,0.31,1.0,2,0
1437,920,4,0.13,1.0,2,0
1437,920,966,0.13,1.0,2,0
1437,920,4,0.07,1.0,2,0
1437,920,966,0.07,1.0,2,0
1437,10168,1,0.08,1.0,2,0
1437,10168,10145,0.08,1.0,2,0
1437,3983,7824,6.6,0.008,2,0
1437,10168,1,0.32,1.0,2,0
1437,10168,10145,0.32,1.0,2,0
1437,10168,1,0.34,1.0,2,0
1437,10168,10145,0.34,1.0,2,0
1437,10168,1,0.74,1.0,2,0
1437,10168,10145,0.74,1.0,2,0
1437,10168,1,0.48,1.0,2,0
1437,10168,10145,0.48,1.0,2,0
1437,10168,1,0.18,1.0,2,0
1437,10168,10145,0.18,1.0,2,0
1436,3983,7824,192.6,0.008,2,0
1436,8508,793,433.35,0.0241,2,0
1436,8380,8313,192.6,1.0,2,1
1436,8380,7923,192.6,0.026,3,0
1436,8380,8379,192.6,1.0,2,1
1436,8380,2259,192.6,0.0638,3,0
1436,1295,4,4.88,1.0,2,0
1436,1295,1294,4.88,1.0,2,0
1436,1295,4,6.2,1.0,2,0
1436,1295,1294,6.2,1.0,2,0
1436,1295,4,2.57,1.0,2,0
1436,1295,1294,2.57,1.0,2,0
1436,1295,4,7.06,1.0,2,0
1436,1295,1294,7.06,1.0,2,0
1436,1295,4,6.74,1.0,2,0
1436,1295,1294,6.74,1.0,2,0
1436,1295,4,6.58,1.0,2,0
1436,1295,1294,6.58,1.0,2,0
1435,3999,6629,315.0,0.008,2,0
1435,10173,10164,708.75,0.0241,2,0
1435,10172,8312,315.0,1.0,2,1
1435,10172,8311,315.0,0.026,3,0
1435,10172,8313,315.0,1.0,2,1
1435,10172,7923,315.0,0.026,3,0
1435,10172,10171,315.0,1.0,2,1
1435,10172,10170,315.0,0.0672,3,2
1435,10172,4,315.0,0.0672,4,0
1435,10172,10170,315.0,0.0672,3,2
1435,10172,10164,315.0,0.0672,4,0
1435,10170,4,4.2,1.0,2,0
1435,10170,10164,4.2,1.0,2,0
1435,10170,4,11.03,1.0,2,0
1435,10170,10164,11.03,1.0,2,0
1435,10170,4,11.55,1.0,2,0
1435,10170,10164,11.55,1.0,2,0
1435,10170,4,15.75,1.0,2,0
1435,10170,10164,15.75,1.0,2,0
1435,10170,4,13.13,1.0,2,0
1435,10170,10164,13.13,1.0,2,0
1435,10169,793,13.49,1.0,2,0
1435,10169,10164,13.49,1.0,2,0
1434,10292,8312,66.66,1.0,2,1
1434,10292,8311,66.66,0.026,3,0
1434,10292,8313,66.66,1.0,2,1
1434,10292,7923,66.66,0.026,3,0
1434,10292,10291,66.66,1.0,2,1
1434,10292,8178,66.66,0.0672,3,2
1434,10292,4,66.66,0.0672,4,0
1434,10292,8178,66.66,0.0672,3,2
1434,10292,922,66.66,0.0672,4,0
1434,8178,4,1.33,1.0,2,0
1434,8178,922,1.33,1.0,2,0
1434,8178,4,2.33,1.0,2,0
1434,8178,922,2.33,1.0,2,0
1434,8178,4,2.44,1.0,2,0
1434,8178,922,2.44,1.0,2,0
1434,8178,4,3.33,1.0,2,0
1434,8178,922,3.33,1.0,2,0
1434,8178,4,2.78,1.0,2,0
1434,8178,922,2.78,1.0,2,0
1434,8176,793,2.86,1.0,2,0
1434,8176,922,2.86,1.0,2,0
1434,3983,7824,66.66,0.008,2,0
1434,8508,793,149.99,0.0241,2,0
1433,3983,7824,66.0,0.008,2,0
1433,8508,793,148.5,0.0241,2,0
1433,8347,8312,66.0,1.0,2,1
1433,8347,8311,66.0,0.026,3,0
1433,8347,8326,66.0,1.0,2,1
1433,8347,82,66.0,0.0672,3,0
1433,8347,8313,66.0,1.0,2,1
1433,8347,7923,66.0,0.026,3,0
1433,2275,2272,2.31,1.0,2,0
1433,2275,2272,3.08,1.0,2,0
1433,2333,2328,2.92,1.0,2,0
1432,3989,8278,3.96,0.008,2,0
1432,6885,904,9.72,0.0241,2,0
1432,8382,8314,4.32,1.0,2,1
1432,8382,6643,4.32,0.026,3,0
1432,8382,8381,4.32,1.0,2,1
1432,8382,2260,4.32,0.0634,3,0
1432,1262,5,0.11,1.0,2,0
1432,1262,1260,0.11,1.0,2,0
1432,1262,5,0.14,1.0,2,0
1432,1262,1260,0.14,1.0,2,0
1432,1262,5,0.06,1.0,2,0
1432,1262,1260,0.06,1.0,2,0
1432,1262,5,0.16,1.0,2,0
1432,1262,1260,0.16,1.0,2,0
1432,1262,5,0.15,1.0,2,0
1432,1262,1260,0.15,1.0,2,0
1432,1262,5,0.15,1.0,2,0
1432,1262,1260,0.15,1.0,2,0
1431,3989,8278,3.96,0.008,2,0
1431,6885,904,9.72,0.0241,2,0
1431,8382,8314,4.32,1.0,2,1
1431,8382,6643,4.32,0.026,3,0
1431,8382,8381,4.32,1.0,2,1
